Province,Country,Latitude,Longitude,Date,Confirmed,Deaths,Recovered
Mayotte,France,-12.8275,45.1662,26 March 2020,36,0,0
New Caledonia,France,-20.9043,165.618,26 March 2020,14,0,0
Reunion,France,-21.1351,55.2471,26 March 2020,135,0,1
Saint Barthelemy,France,17.9,-62.8333,26 March 2020,3,0,0
St Martin,France,18.0708,-63.0501,26 March 2020,11,0,0
Martinique,France,14.6415,-61.0242,26 March 2020,66,1,0
,France,46.2276,2.2137,26 March 2020,29155,1696,4948
,Gabon,-0.8037,11.6094,26 March 2020,7,1,0
,Gambia,13.4432,-15.3101,26 March 2020,3,1,0
,Georgia,42.3154,43.3569,26 March 2020,79,0,11
,Germany,51,9,26 March 2020,43938,267,5673
,Ghana,7.9465,-1.0232,26 March 2020,132,4,1
,Greece,39.0742,21.8243,26 March 2020,892,26,36
,Guatemala,15.7835,-90.2308,26 March 2020,25,1,4
,Guinea,9.9456,-9.6966,26 March 2020,4,0,0
,Guyana,5,-58.75,26 March 2020,5,1,0
,Haiti,18.9712,-72.2852,26 March 2020,8,0,0
,Holy See,41.9029,12.4534,26 March 2020,4,0,0
,Honduras,15.2,-86.2419,26 March 2020,52,1,0
,Hungary,47.1625,19.5033,26 March 2020,261,10,28
,Iceland,64.9631,-19.0208,26 March 2020,802,2,82
,India,21,78,26 March 2020,727,20,45
,Indonesia,-0.7893,113.9213,26 March 2020,893,78,35
,Iran,32,53,26 March 2020,29406,2234,10457
,Iraq,33,44,26 March 2020,382,36,105
,Ireland,53.1424,-7.6921,26 March 2020,1819,19,5
,Israel,31,35,26 March 2020,2693,8,68
,Italy,43,12,26 March 2020,80589,8215,10361
,Jamaica,18.1096,-77.2975,26 March 2020,26,1,2
,Japan,36,138,26 March 2020,1387,47,359
,Jordan,31.24,36.51,26 March 2020,212,0,1
,Kazakhstan,48.0196,66.9237,26 March 2020,111,1,2
,Kenya,-0.0236,37.9062,26 March 2020,31,1,1
,South Korea,36,128,26 March 2020,9241,131,4144
,Kuwait,29.5,47.75,26 March 2020,208,0,49
,Kyrgyzstan,41.2044,74.7661,26 March 2020,44,0,0
,Latvia,56.8796,24.6032,26 March 2020,244,0,1
,Lebanon,33.8547,35.8623,26 March 2020,368,6,23
,Liberia,6.4281,-9.4295,26 March 2020,3,0,0
,Liechtenstein,47.14,9.55,26 March 2020,56,0,0
,Lithuania,55.1694,23.8813,26 March 2020,299,4,1
,Luxembourg,49.8153,6.1296,26 March 2020,1453,9,6
,Madagascar,-18.7669,46.8691,26 March 2020,23,0,0
,Malaysia,2.5,112.5,26 March 2020,2031,23,215
,Maldives,3.2028,73.2207,26 March 2020,13,0,8
,Malta,35.9375,14.3754,26 March 2020,134,0,2
,Mauritania,21.0079,10.9408,26 March 2020,3,0,0
,Mauritius,-20.2,57.5,26 March 2020,81,2,0
,Mexico,23.6345,-102.5528,26 March 2020,585,8,4
,Moldova,47.4116,28.3699,26 March 2020,177,1,2
,Monaco,43.7333,7.4167,26 March 2020,33,0,1
,Mongolia,46.8625,103.8467,26 March 2020,11,0,0
,Montenegro,42.5,19.3,26 March 2020,69,1,0
,Morocco,31.7917,-7.0926,26 March 2020,275,11,8
,Namibia,-22.9576,18.4904,26 March 2020,8,0,2
,Nepal,28.1667,84.25,26 March 2020,3,0,1
Aruba,Netherlands,12.5186,-70.0358,26 March 2020,28,0,1
Curacao,Netherlands,12.1696,-68.99,26 March 2020,6,1,2
Sint Maarten,Netherlands,18.0425,-63.0548,26 March 2020,3,0,0
,Netherlands,52.1326,5.2913,26 March 2020,7431,434,3
,New Zealand,-40.9006,174.886,26 March 2020,283,0,27
,Nicaragua,12.8654,-85.2072,26 March 2020,2,0,0
,Niger,17.6078,8.0817,26 March 2020,10,1,0
,Nigeria,9.082,8.6753,26 March 2020,65,1,2
,North Macedonia,41.6086,21.7453,26 March 2020,201,3,3
,Norway,60.472,8.4689,26 March 2020,3369,14,6
,Oman,21,57,26 March 2020,109,0,23
,Pakistan,30.3753,69.3451,26 March 2020,1201,9,21
,Panama,8.538,-80.7821,26 March 2020,558,8,2
,Papua New Guinea,-6.315,143.9555,26 March 2020,1,0,0
,Paraguay,-23.4425,-58.4438,26 March 2020,41,3,0
,Peru,-9.19,-75.0152,26 March 2020,580,9,14
,Philippines,13,122,26 March 2020,707,45,28
,Poland,51.9194,19.1451,26 March 2020,1221,16,7
,Portugal,39.3999,-8.2245,26 March 2020,3544,60,43
,Qatar,25.3548,51.1839,26 March 2020,549,0,43
,Romania,45.9432,24.9668,26 March 2020,1029,23,94
,Russia,60,90,26 March 2020,840,3,38
,Rwanda,-1.9403,29.8739,26 March 2020,50,0,0
,Saint Lucia,13.9094,-60.9789,26 March 2020,3,0,0
,Saint Vincent and the Grenadines,12.9843,-61.2872,26 March 2020,1,0,0
,San Marino,43.9424,12.4578,26 March 2020,208,21,4
,Saudi Arabia,24,45,26 March 2020,1012,3,33
,Senegal,14.4974,-14.4524,26 March 2020,105,0,9
,Serbia,44.0165,21.0059,26 March 2020,384,1,0
,Seychelles,-4.6796,55.492,26 March 2020,7,0,0
,Singapore,1.2833,103.8333,26 March 2020,683,2,172
,Slovakia,48.669,19.699,26 March 2020,226,0,2
,Slovenia,46.1512,14.9955,26 March 2020,562,6,10
,Somalia,5.1521,46.1996,26 March 2020,2,0,0
,South Africa,-30.5595,22.9375,26 March 2020,927,0,12
,Spain,40,-4,26 March 2020,57786,4365,7015
,Sri Lanka,7,81,26 March 2020,106,0,7
,Sudan,12.8628,30.2176,26 March 2020,3,1,0
,Suriname,3.9193,-56.0278,26 March 2020,8,0,0
,Sweden,63,16,26 March 2020,2840,77,16
,Switzerland,46.8182,8.2275,26 March 2020,11811,191,131
,Taiwan*,23.7,121,26 March 2020,252,2,29
,Tanzania,-6.369,34.8888,26 March 2020,13,0,0
,Thailand,15,101,26 March 2020,1045,4,88
,Togo,8.6195,0.8248,26 March 2020,23,0,1
,Trinidad and Tobago,10.6918,-61.2225,26 March 2020,65,1,0
,Tunisia,34,9,26 March 2020,197,6,2
,Turkey,38.9637,35.2433,26 March 2020,3629,75,26
,Uganda,1,32,26 March 2020,14,0,0
,Ukraine,48.3794,31.1656,26 March 2020,196,5,1
,United Arab Emirates,24,54,26 March 2020,333,2,52
Bermuda,United Kingdom,32.3078,-64.7505,26 March 2020,15,0,2
Cayman Islands,United Kingdom,19.3133,-81.2546,26 March 2020,8,1,0
Channel Islands,United Kingdom,49.3723,-2.3644,26 March 2020,66,1,0
Gibraltar,United Kingdom,36.1408,-5.3536,26 March 2020,35,0,13
Isle of Man,United Kingdom,54.2361,-4.5481,26 March 2020,25,0,0
Montserrat,United Kingdom,16.7425,-62.1874,26 March 2020,5,0,0
,United Kingdom,55.3781,-3.436,26 March 2020,11658,877,135
,Uruguay,-32.5228,-55.7658,26 March 2020,238,0,0
,US,37.0902,-95.7129,26 March 2020,83836,1726,681
,Uzbekistan,41.3775,64.5853,26 March 2020,75,0,0
,Venezuela,6.4238,-66.5897,26 March 2020,107,0,15
,Vietnam,16,108,26 March 2020,153,0,20
,Zambia,-15.4167,28.2833,26 March 2020,16,0,0
,Zimbabwe,-20,30,26 March 2020,3,1,0
Diamond Princess,Canada,0,0,26 March 2020,0,1,0
,Dominica,15.415,-61.371,26 March 2020,11,0,0
,Grenada,12.1165,-61.679,26 March 2020,7,0,0
,Mozambique,-18.665695,35.529562,26 March 2020,7,0,0
,Syria,34.802075,38.996815,26 March 2020,5,0,0
,Timor-Leste,-8.874217,125.727539,26 March 2020,1,0,0
,Belize,13.1939,-59.5432,26 March 2020,2,0,0
,Laos,19.85627,102.495496,26 March 2020,6,0,0
,Libya,26.3351,17.228331,26 March 2020,1,0,0
,West Bank and Gaza,31.9522,35.2332,26 March 2020,84,1,17
,Guinea-Bissau,11.8037,-15.1804,26 March 2020,2,0,0
,Mali,17.570692,-3.996166,26 March 2020,4,0,0
,Saint Kitts and Nevis,17.357822,-62.782998,26 March 2020,2,0,0
Northwest Territories,Canada,64.8255,-124.8457,26 March 2020,1,0,0
Yukon,Canada,64.2823,-135,26 March 2020,3,0,0
,Kosovo,42.602636,20.902977,26 March 2020,71,1,0
,Burma,21.9162,95.956,26 March 2020,0,0,0
Anguilla,United Kingdom,18.2206,-63.0686,26 March 2020,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,26 March 2020,0,0,0
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,26 March 2020,0,0,0
,MS Zaandam,0,0,26 March 2020,0,0,0
,Botswana,-22.3285,24.6849,26 March 2020,0,0,0
,Burundi,-3.3731,29.9189,26 March 2020,0,0,0
,Sierra Leone,8.460555,-11.779889,26 March 2020,0,0,0
,Malawi,-13.254308,34.301525,26 March 2020,0,0,0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,26 March 2020,0,0,0
Saint Pierre and Miquelon,France,46.8852,-56.3159,26 March 2020,0,0,0
,South Sudan,6.877,31.307,26 March 2020,0,0,0
,Western Sahara,24.2155,-12.8858,26 March 2020,0,0,0
,Sao Tome and Principe,0.18636,6.613081,26 March 2020,0,0,0
,Yemen,15.552727,48.516388,26 March 2020,0,0,0
,Comoros,-11.6455,43.3333,26 March 2020,0,0,0
,Tajikistan,38.861034,71.276093,26 March 2020,0,0,0
,Lesotho,-29.609988,28.233608,26 March 2020,0,0,0
,Afghanistan,33,65,27 March 2020,110,4,2
,Albania,41.1533,20.1683,27 March 2020,186,8,31
,Algeria,28.0339,1.6596,27 March 2020,409,26,29
,Andorra,42.5063,1.5218,27 March 2020,267,3,1
,Angola,-11.2027,17.8739,27 March 2020,4,0,0
,Antigua and Barbuda,17.0608,-61.7964,27 March 2020,7,0,0
,Argentina,-38.4161,-63.6167,27 March 2020,589,13,72
,Armenia,40.0691,45.0382,27 March 2020,329,1,28
Australian Capital Territory,Australia,-35.4735,149.0124,27 March 2020,62,0,1
New South Wales,Australia,-33.8688,151.2093,27 March 2020,1405,7,4
Northern Territory,Australia,-12.4634,130.8456,27 March 2020,12,0,0
Queensland,Australia,-28.0167,153.4,27 March 2020,555,1,8
South Australia,Australia,-34.9285,138.6007,27 March 2020,257,0,6
Tasmania,Australia,-41.4545,145.9707,27 March 2020,47,0,3
Victoria,Australia,-37.8136,144.9631,27 March 2020,574,3,171
Western Australia,Australia,-31.9505,115.8605,27 March 2020,231,2,1
,Austria,47.5162,14.5501,27 March 2020,7657,58,225
,Azerbaijan,40.1431,47.5769,27 March 2020,165,3,15
,Bahamas,25.0343,-77.3963,27 March 2020,10,0,1
,Bahrain,26.0275,50.55,27 March 2020,466,4,227
,Bangladesh,23.685,90.3563,27 March 2020,48,5,11
,Barbados,13.1939,-59.5432,27 March 2020,24,0,0
,Belarus,53.7098,27.9534,27 March 2020,94,0,32
,Belgium,50.8333,4,27 March 2020,7284,289,858
,Benin,9.3077,2.3158,27 March 2020,6,0,0
,Bhutan,27.5142,90.4336,27 March 2020,3,0,0
,Bolivia,-16.2902,-63.5887,27 March 2020,61,0,0
,Bosnia and Herzegovina,43.9159,17.6791,27 March 2020,237,4,5
,Brazil,-14.235,-51.9253,27 March 2020,3417,92,6
,Brunei,4.5353,114.7277,27 March 2020,115,0,11
,Bulgaria,42.7339,25.4858,27 March 2020,293,3,9
,Burkina Faso,12.2383,-1.5616,27 March 2020,180,9,12
,Cabo Verde,16.5388,-23.0418,27 March 2020,5,1,0
,Cambodia,11.55,104.9167,27 March 2020,99,0,11
,Cameroon,3.848,11.5021,27 March 2020,91,2,2
Alberta,Canada,53.9333,-116.5765,27 March 2020,542,2,0
British Columbia,Canada,49.2827,-123.1207,27 March 2020,725,14,0
Grand Princess,Canada,37.6489,-122.6655,27 March 2020,13,0,0
Manitoba,Canada,53.7609,-98.8139,27 March 2020,39,1,0
New Brunswick,Canada,46.5653,-66.4619,27 March 2020,45,0,0
Newfoundland and Labrador,Canada,53.1355,-57.6604,27 March 2020,102,0,0
Nova Scotia,Canada,44.682,-63.7443,27 March 2020,90,0,0
Ontario,Canada,51.2538,-85.3232,27 March 2020,994,18,0
Prince Edward Island,Canada,46.5107,-63.4168,27 March 2020,9,0,0
Quebec,Canada,52.9399,-73.5491,27 March 2020,2024,18,0
Saskatchewan,Canada,52.9399,-106.4509,27 March 2020,95,0,0
,Central African Republic,6.6111,20.9394,27 March 2020,3,0,0
,Chad,15.4542,18.7322,27 March 2020,3,0,0
,Chile,-35.6751,-71.543,27 March 2020,1610,5,43
Anhui,China,31.8257,117.2264,27 March 2020,990,6,984
Beijing,China,40.1824,116.4142,27 March 2020,569,8,408
Chongqing,China,30.0572,107.874,27 March 2020,578,6,570
Fujian,China,26.0789,117.9874,27 March 2020,331,1,295
Gansu,China,37.8099,101.0583,27 March 2020,136,2,123
Guangdong,China,23.3417,113.4244,27 March 2020,1456,8,1337
Guangxi,China,23.8298,108.7881,27 March 2020,254,2,250
Guizhou,China,26.8154,106.8748,27 March 2020,146,2,144
Hainan,China,19.1959,109.7453,27 March 2020,168,6,168
Hebei,China,39.549,116.1306,27 March 2020,319,6,310
Heilongjiang,China,47.862,127.7615,27 March 2020,484,13,469
Henan,China,33.882,113.614,27 March 2020,1275,22,1250
Hong Kong,China,22.3,114.2,27 March 2020,519,4,110
Hubei,China,30.9756,112.2707,27 March 2020,67801,3174,61732
Hunan,China,27.6104,111.7088,27 March 2020,1018,4,1014
Inner Mongolia,China,44.0935,113.9448,27 March 2020,92,1,74
Jiangsu,China,32.9711,119.455,27 March 2020,641,0,631
Jiangxi,China,27.614,115.7221,27 March 2020,936,1,934
Jilin,China,43.6661,126.1923,27 March 2020,95,1,92
Liaoning,China,41.2956,122.6085,27 March 2020,128,2,124
Macau,China,22.1667,113.55,27 March 2020,33,0,10
Ningxia,China,37.2692,106.1655,27 March 2020,75,0,75
Qinghai,China,35.7452,95.9956,27 March 2020,18,0,18
Shaanxi,China,35.1917,108.8701,27 March 2020,253,3,242
Shandong,China,36.3427,118.1498,27 March 2020,772,7,752
Shanghai,China,31.202,121.4491,27 March 2020,468,5,334
Shanxi,China,37.5777,112.2922,27 March 2020,135,0,133
Sichuan,China,30.6171,102.7103,27 March 2020,548,3,536
Tianjin,China,39.3054,117.323,27 March 2020,155,3,133
Tibet,China,31.6927,88.0924,27 March 2020,1,0,1
Xinjiang,China,41.1129,85.2401,27 March 2020,76,3,73
Yunnan,China,24.974,101.487,27 March 2020,180,2,172
Zhejiang,China,29.1832,120.0934,27 March 2020,1247,1,1222
,Colombia,4.5709,-74.2973,27 March 2020,539,6,10
,Congo (Brazzaville),-4.0383,21.7587,27 March 2020,4,0,0
,Congo (Kinshasa),-4.0383,21.7587,27 March 2020,51,3,2
,Costa Rica,9.7489,-83.7534,27 March 2020,263,2,3
,Cote d'Ivoire,7.54,-5.5471,27 March 2020,101,0,3
,Croatia,45.1,15.2,27 March 2020,586,3,37
,Diamond Princess,0,0,27 March 2020,712,10,597
,Cuba,22,-80,27 March 2020,80,2,4
,Cyprus,35.1264,33.4299,27 March 2020,162,5,15
,Czechia,49.8175,15.473,27 March 2020,2279,9,11
Faroe Islands,Denmark,61.8926,-6.9118,27 March 2020,144,0,54
Greenland,Denmark,71.7069,-42.6043,27 March 2020,10,0,2
,Denmark,56.2639,9.5018,27 March 2020,2046,52,1
,Djibouti,11.8251,42.5903,27 March 2020,12,0,0
,Dominican Republic,18.7357,-70.1627,27 March 2020,581,20,3
,Ecuador,-1.8312,-78.1834,27 March 2020,1595,36,3
,Egypt,26,30,27 March 2020,536,30,116
,El Salvador,13.7942,-88.8965,27 March 2020,13,0,0
,Equatorial Guinea,1.5,10,27 March 2020,12,0,0
,Eritrea,15.1794,39.7823,27 March 2020,6,0,0
,Estonia,58.5953,25.0136,27 March 2020,575,1,11
,Eswatini,-26.5225,31.4659,27 March 2020,9,0,0
,Ethiopia,9.145,40.4897,27 March 2020,16,0,0
,Fiji,-17.7134,178.065,27 March 2020,5,0,0
,Finland,64,26,27 March 2020,1041,7,10
French Guiana,France,3.9339,-53.1258,27 March 2020,28,0,6
French Polynesia,France,-17.6797,149.4068,27 March 2020,30,0,0
Guadeloupe,France,16.25,-61.5833,27 March 2020,73,1,0
Mayotte,France,-12.8275,45.1662,27 March 2020,50,0,0
New Caledonia,France,-20.9043,165.618,27 March 2020,15,0,0
Reunion,France,-21.1351,55.2471,27 March 2020,145,0,1
Saint Barthelemy,France,17.9,-62.8333,27 March 2020,5,0,0
St Martin,France,18.0708,-63.0501,27 March 2020,11,0,0
Martinique,France,14.6415,-61.0242,27 March 2020,81,1,0
,France,46.2276,2.2137,27 March 2020,32964,1995,5700
,Gabon,-0.8037,11.6094,27 March 2020,7,1,0
,Gambia,13.4432,-15.3101,27 March 2020,3,1,0
,Georgia,42.3154,43.3569,27 March 2020,83,0,14
,Germany,51,9,27 March 2020,50871,342,6658
,Ghana,7.9465,-1.0232,27 March 2020,137,4,2
,Greece,39.0742,21.8243,27 March 2020,966,28,52
,Guatemala,15.7835,-90.2308,27 March 2020,28,1,4
,Guinea,9.9456,-9.6966,27 March 2020,8,0,0
,Guyana,5,-58.75,27 March 2020,5,1,0
,Haiti,18.9712,-72.2852,27 March 2020,8,0,0
,Holy See,41.9029,12.4534,27 March 2020,4,0,0
,Honduras,15.2,-86.2419,27 March 2020,68,1,0
,Hungary,47.1625,19.5033,27 March 2020,300,10,34
,Iceland,64.9631,-19.0208,27 March 2020,890,2,97
,India,21,78,27 March 2020,887,20,73
,Indonesia,-0.7893,113.9213,27 March 2020,1046,87,46
,Iran,32,53,27 March 2020,32332,2378,11133
,Iraq,33,44,27 March 2020,458,40,122
,Ireland,53.1424,-7.6921,27 March 2020,2121,22,5
,Israel,31,35,27 March 2020,3035,12,79
,Italy,43,12,27 March 2020,86498,9134,10950
,Jamaica,18.1096,-77.2975,27 March 2020,26,1,2
,Japan,36,138,27 March 2020,1468,49,372
,Jordan,31.24,36.51,27 March 2020,235,1,18
,Kazakhstan,48.0196,66.9237,27 March 2020,150,1,3
,Kenya,-0.0236,37.9062,27 March 2020,31,1,1
,South Korea,36,128,27 March 2020,9332,139,4528
,Kuwait,29.5,47.75,27 March 2020,225,0,57
,Kyrgyzstan,41.2044,74.7661,27 March 2020,58,0,0
,Latvia,56.8796,24.6032,27 March 2020,280,0,1
,Lebanon,33.8547,35.8623,27 March 2020,391,8,27
,Liberia,6.4281,-9.4295,27 March 2020,3,0,0
,Liechtenstein,47.14,9.55,27 March 2020,56,0,0
,Lithuania,55.1694,23.8813,27 March 2020,358,5,1
,Luxembourg,49.8153,6.1296,27 March 2020,1605,15,40
,Madagascar,-18.7669,46.8691,27 March 2020,26,0,0
,Malaysia,2.5,112.5,27 March 2020,2161,26,259
,Maldives,3.2028,73.2207,27 March 2020,16,0,9
,Malta,35.9375,14.3754,27 March 2020,139,0,2
,Mauritania,21.0079,10.9408,27 March 2020,3,0,0
,Mauritius,-20.2,57.5,27 March 2020,94,2,0
,Mexico,23.6345,-102.5528,27 March 2020,717,12,4
,Moldova,47.4116,28.3699,27 March 2020,199,2,2
,Monaco,43.7333,7.4167,27 March 2020,42,0,1
,Mongolia,46.8625,103.8467,27 March 2020,11,0,0
,Montenegro,42.5,19.3,27 March 2020,82,1,0
,Morocco,31.7917,-7.0926,27 March 2020,345,23,11
,Namibia,-22.9576,18.4904,27 March 2020,8,0,2
,Nepal,28.1667,84.25,27 March 2020,4,0,1
Aruba,Netherlands,12.5186,-70.0358,27 March 2020,33,0,1
Curacao,Netherlands,12.1696,-68.99,27 March 2020,8,1,2
Sint Maarten,Netherlands,18.0425,-63.0548,27 March 2020,3,0,0
,Netherlands,52.1326,5.2913,27 March 2020,8603,546,3
,New Zealand,-40.9006,174.886,27 March 2020,368,0,37
,Nicaragua,12.8654,-85.2072,27 March 2020,2,1,0
,Niger,17.6078,8.0817,27 March 2020,10,1,0
,Nigeria,9.082,8.6753,27 March 2020,70,1,3
,North Macedonia,41.6086,21.7453,27 March 2020,219,3,3
,Norway,60.472,8.4689,27 March 2020,3755,19,6
,Oman,21,57,27 March 2020,131,0,23
,Pakistan,30.3753,69.3451,27 March 2020,1373,11,23
,Panama,8.538,-80.7821,27 March 2020,674,9,2
,Papua New Guinea,-6.315,143.9555,27 March 2020,1,0,0
,Paraguay,-23.4425,-58.4438,27 March 2020,52,3,1
,Peru,-9.19,-75.0152,27 March 2020,635,11,16
,Philippines,13,122,27 March 2020,803,54,31
,Poland,51.9194,19.1451,27 March 2020,1389,16,7
,Portugal,39.3999,-8.2245,27 March 2020,4268,76,43
,Qatar,25.3548,51.1839,27 March 2020,562,0,43
,Romania,45.9432,24.9668,27 March 2020,1292,26,115
,Russia,60,90,27 March 2020,1036,4,45
,Rwanda,-1.9403,29.8739,27 March 2020,54,0,0
,Saint Lucia,13.9094,-60.9789,27 March 2020,3,0,1
,Saint Vincent and the Grenadines,12.9843,-61.2872,27 March 2020,1,0,0
,San Marino,43.9424,12.4578,27 March 2020,223,21,4
,Saudi Arabia,24,45,27 March 2020,1104,3,35
,Senegal,14.4974,-14.4524,27 March 2020,119,0,11
,Serbia,44.0165,21.0059,27 March 2020,457,1,0
,Seychelles,-4.6796,55.492,27 March 2020,7,0,0
,Singapore,1.2833,103.8333,27 March 2020,732,2,183
,Slovakia,48.669,19.699,27 March 2020,269,0,2
,Slovenia,46.1512,14.9955,27 March 2020,632,9,10
,Somalia,5.1521,46.1996,27 March 2020,3,0,0
,South Africa,-30.5595,22.9375,27 March 2020,1170,1,31
,Spain,40,-4,27 March 2020,65719,5138,9357
,Sri Lanka,7,81,27 March 2020,106,0,7
,Sudan,12.8628,30.2176,27 March 2020,3,1,0
,Suriname,3.9193,-56.0278,27 March 2020,8,0,0
,Sweden,63,16,27 March 2020,3069,105,16
,Switzerland,46.8182,8.2275,27 March 2020,12928,231,1530
,Taiwan*,23.7,121,27 March 2020,267,2,29
,Tanzania,-6.369,34.8888,27 March 2020,13,0,1
,Thailand,15,101,27 March 2020,1136,5,97
,Togo,8.6195,0.8248,27 March 2020,25,1,1
,Trinidad and Tobago,10.6918,-61.2225,27 March 2020,66,2,1
,Tunisia,34,9,27 March 2020,227,6,2
,Turkey,38.9637,35.2433,27 March 2020,5698,92,42
,Uganda,1,32,27 March 2020,23,0,0
,Ukraine,48.3794,31.1656,27 March 2020,310,5,5
,United Arab Emirates,24,54,27 March 2020,405,2,52
Bermuda,United Kingdom,32.3078,-64.7505,27 March 2020,17,0,2
Cayman Islands,United Kingdom,19.3133,-81.2546,27 March 2020,8,1,0
Channel Islands,United Kingdom,49.3723,-2.3644,27 March 2020,88,1,0
Gibraltar,United Kingdom,36.1408,-5.3536,27 March 2020,55,0,14
Isle of Man,United Kingdom,54.2361,-4.5481,27 March 2020,29,0,0
Montserrat,United Kingdom,16.7425,-62.1874,27 March 2020,5,0,0
,United Kingdom,55.3781,-3.436,27 March 2020,14543,1161,135
,Uruguay,-32.5228,-55.7658,27 March 2020,274,0,0
,US,37.0902,-95.7129,27 March 2020,101657,2265,869
,Uzbekistan,41.3775,64.5853,27 March 2020,88,1,5
,Venezuela,6.4238,-66.5897,27 March 2020,107,1,31
,Vietnam,16,108,27 March 2020,163,0,20
,Zambia,-15.4167,28.2833,27 March 2020,22,0,0
,Zimbabwe,-20,30,27 March 2020,5,1,0
Diamond Princess,Canada,0,0,27 March 2020,0,1,0
,Dominica,15.415,-61.371,27 March 2020,11,0,0
,Grenada,12.1165,-61.679,27 March 2020,7,0,0
,Mozambique,-18.665695,35.529562,27 March 2020,7,0,0
,Syria,34.802075,38.996815,27 March 2020,5,0,0
,Timor-Leste,-8.874217,125.727539,27 March 2020,1,0,0
,Belize,13.1939,-59.5432,27 March 2020,2,0,0
,Laos,19.85627,102.495496,27 March 2020,6,0,0
,Libya,26.3351,17.228331,27 March 2020,1,0,0
,West Bank and Gaza,31.9522,35.2332,27 March 2020,91,1,17
,Guinea-Bissau,11.8037,-15.1804,27 March 2020,2,0,0
,Mali,17.570692,-3.996166,27 March 2020,11,0,0
,Saint Kitts and Nevis,17.357822,-62.782998,27 March 2020,2,0,0
Northwest Territories,Canada,64.8255,-124.8457,27 March 2020,1,0,0
Yukon,Canada,64.2823,-135,27 March 2020,3,0,0
,Kosovo,42.602636,20.902977,27 March 2020,86,1,1
,Burma,21.9162,95.956,27 March 2020,8,0,0
Anguilla,United Kingdom,18.2206,-63.0686,27 March 2020,0,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,27 March 2020,0,0,0
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,27 March 2020,0,0,0
,MS Zaandam,0,0,27 March 2020,0,0,0
,Botswana,-22.3285,24.6849,27 March 2020,0,0,0
,Burundi,-3.3731,29.9189,27 March 2020,0,0,0
,Sierra Leone,8.460555,-11.779889,27 March 2020,0,0,0
,Malawi,-13.254308,34.301525,27 March 2020,0,0,0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,27 March 2020,0,0,0
Saint Pierre and Miquelon,France,46.8852,-56.3159,27 March 2020,0,0,0
,South Sudan,6.877,31.307,27 March 2020,0,0,0
,Western Sahara,24.2155,-12.8858,27 March 2020,0,0,0
,Sao Tome and Principe,0.18636,6.613081,27 March 2020,0,0,0
,Yemen,15.552727,48.516388,27 March 2020,0,0,0
,Comoros,-11.6455,43.3333,27 March 2020,0,0,0
,Tajikistan,38.861034,71.276093,27 March 2020,0,0,0
,Lesotho,-29.609988,28.233608,27 March 2020,0,0,0
,Afghanistan,33,65,28 March 2020,110,4,2
